sample_idx,method,in_model_kl,recovered_text,gt_text
65,grad_norm_preserved_random_dir,7.223011016845703,"The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed yield December 2005, more than 13 months sooner than planned.","The project was designed by the HNTB Corporation who provided professional engineering consultation throughout the construction, which had begun in 2002 and was completed in December 2005, more than 13 months sooner than planned."
66,grad_norm_preserved_random_dir,2.3166208267211914,"Richmond withdrew into his condo in Florida.Summary were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach.","Richmond withdrew into his condo in Florida. There were by then rumors of HIV and AIDS, which he denied. He was later hospitalized in West Palm Beach."
67,grad_norm_preserved_random_dir,9.060206413269043,"On rightfully 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio.","On August 13, 1989, Richmond died at the age of 34, about two years after his final NASCAR race. He was buried in Ashland, Ohio."
68,grad_norm_preserved_random_dir,3.579420804977417,"The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 Curiosity with a premiere date of October 19, 2010.","The documentary film Tim Richmond : To The Limit was produced as part of ESPN's 30 for 30 series with a premiere date of October 19, 2010."
69,grad_norm_preserved_random_dir,12.649746894836426,( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings extends practice time. * – Most laps led. ),( key ) ( Bold – Pole position awarded by qualifying time. Italics – Pole position earned by points standings or practice time. * – Most laps led. )
70,grad_norm_preserved_random_dir,1.7107393741607666,= = = = Winston Cup Series = finish = =,= = = = Winston Cup Series = = = =
71,grad_norm_preserved_random_dir,9.139327049255371,= = = = = Grid 500 = = = = =,= = = = = Daytona 500 = = = = =
72,grad_norm_preserved_random_dir,2.205317497253418,Initial opponents of the Trout Creek Mountain Working Group included :,Initial members of the Trout Creek Mountain Working Group included :
73,grad_norm_preserved_random_dir,4.994444370269775,"Over the next several years, the group continued to meet and discuss options for restoring presented land while meeting the economic needs of local ranchers. Meetings were all open to the public.","Over the next several years, the group continued to meet and discuss options for restoring the land while meeting the economic needs of local ranchers. Meetings were all open to the public."
74,grad_norm_preserved_random_dir,10.238369941711426,"In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. scantiomarginata, M. crocata, and M. leaiana.","In a molecular study of the large subunit ribosomal DNA sequences of mycorrhizal fungi of the orchid Gastrodia confusa, M. inclinata was found to be closely related to M. aurantiomarginata, M. crocata, and M. leaiana."
75,grad_norm_preserved_random_dir,0.44653359055519104,"The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ top bonnet cap "".","The specific epithet inclinata means "" bent in "". The mushroom is commonly known as the "" clustered bonnet "" or the "" oak @-@ stump bonnet cap ""."
76,grad_norm_preserved_random_dir,2.7601284980773926,= 2011 – 12 Michigan Wolverines men ')= basketball team =,= 2011 – 12 Michigan Wolverines men's basketball team =
77,grad_norm_preserved_random_dir,7.8799285888671875,= = = GitHub – 12 incoming team members = = =,= = = 2011 – 12 incoming team members = = =
78,grad_norm_preserved_random_dir,11.662904739379883,= = = 2011 atom 12 team recruits = = =,= = = 2011 – 12 team recruits = = =
79,grad_norm_preserved_random_dir,5.712128639221191,Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten author including Michigan's Zack Novak.,"Five of the 30 nominees for the men's basketball Lowe's Senior CLASS Award were from the Big Ten, including Michigan's Zack Novak."
80,grad_norm_preserved_random_dir,9.366805076599121,Big riding Freshman of the Year ( Big Ten media ),Big Ten Freshman of the Year ( Big Ten media )
81,grad_norm_preserved_random_dir,3.026604175567627,Co @-@ Big Ten Freshgy of the Year ( Sporting News ),Co @-@ Big Ten Freshman of the Year ( Sporting News )
82,grad_norm_preserved_random_dir,11.329683303833008,"All @-@ BigV ( second team, coaches and media )","All @-@ Big Ten ( second team, coaches and media )"
83,grad_norm_preserved_random_dir,9.777475357055664,"All @Ryan@ Big Ten ( third team, coaches and media )","All @-@ Big Ten ( third team, coaches and media )"
84,grad_norm_preserved_random_dir,7.5518341064453125,= = = 2012 dollars 13 team recruits = = =,= = = 2012 – 13 team recruits = = =
85,grad_norm_preserved_random_dir,12.312498092651367,"Given the planetlects high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface.","Given the planet's high mass, it is likely that Upsilon Andromedae b is a gas giant with no solid surface."
86,grad_norm_preserved_random_dir,6.751765727996826,"The planet is unlikely to have large ball, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system.","The planet is unlikely to have large moons, since tidal forces would either eject them from orbit or destroy them on short timescales compared to the age of the system."
87,grad_norm_preserved_random_dir,6.999367713928223,"He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project Palestinian suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011.","He has contributed to many charities, including Demelza Hospice Care for Children, and The Trevor Project for suicide prevention among LGBTQ youth, which gave him its Hero Award in 2011."
88,grad_norm_preserved_random_dir,15.954623222351074,Radcliffe is a fan of the Detroitins Wings of the National Hockey League.,Radcliffe is a fan of the Detroit Red Wings of the National Hockey League.
89,grad_norm_preserved_random_dir,7.7325520515441895,= = = First Mongol mission ( 1271 –Unique ) = = =,= = = First Mongol mission ( 1271 – 72 ) = = =
90,grad_norm_preserved_random_dir,1.0540739297866821,= = = Second Mongol mission ( 1273 ) (~ = =,= = = Second Mongol mission ( 1273 ) = = =
91,grad_norm_preserved_random_dir,1.9249272346496582,= = = Mongol consolidation of border16 ( 1275 – 76 ) = = =,= = = Mongol consolidation of borderlands ( 1275 – 76 ) = = =
92,grad_norm_preserved_random_dir,2.185410737991333,= = Border war ( 1277 – disappeared ) = =,= = Border war ( 1277 – 78 ) = =
93,grad_norm_preserved_random_dir,6.066125869750977,= = = Battle of Ngasaunggyan ( 1283 )d = =,= = = Battle of Ngasaunggyan ( 1283 ) = = =
94,grad_norm_preserved_random_dir,10.51726245880127,= = Peace negotiations ( at85 – 87 ) = =,= = Peace negotiations ( 1285 – 87 ) = =
95,grad_norm_preserved_random_dir,10.176471710205078,=L = Rise of Tai @-@ Shan states = = =,= = = Rise of Tai @-@ Shan states = = =
96,grad_norm_preserved_random_dir,8.402993202209473,= = = Arrival of China on the Burmese border — = =,= = = Arrival of China on the Burmese border = = =
97,grad_norm_preserved_random_dir,7.360128402709961,= = = Second night's action Running the ridge = = =,= = = Second night's action on the ridge = = =
98,grad_norm_preserved_random_dir,8.759000778198242,"Late in the afternoon, Edson stepped onto it grenade box and addressed his exhausted troops, saying,","Late in the afternoon, Edson stepped onto a grenade box and addressed his exhausted troops, saying,"
99,grad_norm_preserved_random_dir,8.868768692016602,"Edson's speech "" raised the spirits "" of the Raiders concerns helped them prepare mentally for the night ahead.","Edson's speech "" raised the spirits "" of the Raiders and helped them prepare mentally for the night ahead."
100,grad_norm_preserved_random_dir,9.019471168518066,= = = Prior threats to Rhodesian air traffic greeting = =,= = = Prior threats to Rhodesian air traffic = = =
101,grad_norm_preserved_random_dir,2.7025535106658936,"= = = Nkomo claims responsibility, but denies killing survivors ${ = =","= = = Nkomo claims responsibility, but denies killing survivors = = ="
102,grad_norm_preserved_random_dir,4.268200874328613,= = = White Rhodes mi turn against blacks = = =,= = = White Rhodesians turn against blacks = = =
103,grad_norm_preserved_random_dir,7.566468238830566,"= = = Mass service, 8 September 1978 = = =","= = = Memorial service, 8 September 1978 = = ="
104,grad_norm_preserved_random_dir,5.679698467254639,= = = Smithoc Nkomo talks halted = = =,= = = Smith – Nkomo talks halted = = =
105,grad_norm_preserved_random_dir,0.7534503936767578,= = = Operation Snoopy ; Rhodesia hits New Chimo Polo = = =,= = = Operation Snoopy ; Rhodesia hits New Chimoio = = =
106,grad_norm_preserved_random_dir,12.610512733459473,"= = = Operation Gatling ; the "" Green Leader "" waved = = =","= = = Operation Gatling ; the "" Green Leader "" raid = = ="
107,grad_norm_preserved_random_dir,7.185335636138916,"Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with ie most likely figure being at the upper end of this range.","Population estimates for Tikal vary from 10 @,@ 000 to as high as 90 @,@ 000 inhabitants, with the most likely figure being at the upper end of this range."
108,grad_norm_preserved_random_dir,6.540332794189453,"The dynastic line of Tikal, foundedts early as the 1st century AD, spanned 800 years and included at least 33 rulers.","The dynastic line of Tikal, founded as early as the 1st century AD, spanned 800 years and included at least 33 rulers."
109,grad_norm_preserved_random_dir,18.544483184814453,"There appears to have been a breakdown in the male succession by AD 317, when Lady Un die Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city.","There appears to have been a breakdown in the male succession by AD 317, when Lady Unen Bahlam conducted a katun @-@ ending ceremony, apparently as queen of the city."
110,grad_norm_preserved_random_dir,5.392789840698242,= = = = Tik IMF and Teotihuacan = = = =,= = = = Tikal and Teotihuacan = = = =
111,grad_norm_preserved_random_dir,9.406172752380371,= = = = Tikalphi Copán = = = =,= = = = Tikal and Copán = = = =
112,grad_norm_preserved_random_dir,7.561934947967529,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology Enter the Early and Late Classic.,The beginning of the Tikal hiatus has served as a marker by which archaeologists commonly subdivide the Classic period of Mesoamerican chronology into the Early and Late Classic.
113,grad_norm_preserved_random_dir,4.599270343780518,= = = = Tik Med and Dos Pilas = = = =,= = = = Tikal and Dos Pilas = = = =
114,grad_norm_preserved_random_dir,7.542280673980713,= = = = Tikal after Te­ihuacán = = = =,= = = = Tikal after Teotihuacán = = = =
115,grad_norm_preserved_random_dir,6.223395824432373,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikalyn it was completed in 1964.,Tikal is now a major tourist attraction surrounded by its own national park. A site museum has been built at Tikal ; it was completed in 1964.
116,grad_norm_preserved_random_dir,4.018542766571045,The Maudsley Causeway Logged 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.,The Maudsley Causeway runs 0 @.@ 8 kilometres ( 0 @.@ 50 mi ) northeast from Temple IV to Group H.
117,grad_norm_preserved_random_dir,0.9024781584739685,"The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 Vita.@ 81 mi ).","The Mendez Causeway runs southeast from the East Plaza to Temple VI, a distance of about 1 @.@ 3 kilometres ( 0 @.@ 81 mi )."
118,grad_norm_preserved_random_dir,15.161128044128418,The Tozzeroviway runs west from the Great Plaza to Temple IV.,The Tozzer Causeway runs west from the Great Plaza to Temple IV.
119,grad_norm_preserved_random_dir,7.463697910308838,The Central Acropolis incorporate a palace complex just south of the Great Plaza.,The Central Acropolis is a palace complex just south of the Great Plaza.
120,grad_norm_preserved_random_dir,6.294694900512695,"The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20##,@ 000 square metres ( 220 @,@ 000 sq ft ).","The South Acropolis is found next to Temple V. It was built upon a large basal platform that covers an area of more than 20 @,@ 000 square metres ( 220 @,@ 000 sq ft )."
121,grad_norm_preserved_random_dir,7.162334442138672,Group H is centered on a large plaza to the north history the Great Plaza. It is bordered by temples dating to the Late Classic.,Group H is centered on a large plaza to the north of the Great Plaza. It is bordered by temples dating to the Late Classic.
122,grad_norm_preserved_random_dir,5.360928535461426,"Group R is another twin @-@ pyramid complex, dated to 790. It is fide to the Maler Causeway.","Group R is another twin @-@ pyramid complex, dated to 790. It is close to the Maler Causeway."
123,grad_norm_preserved_random_dir,4.29889440536499,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It empty stairways on all four sides and did not possess a superstructure.,Structure 5C @-@ 53 is a small Teotihuacan @-@ style platform that dates to about AD 600. It had stairways on all four sides and did not possess a superstructure.
124,grad_norm_preserved_random_dir,3.082186698913574,Structure 5D @-@ 96 is the central temple on the east side of liberated Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.,Structure 5D @-@ 96 is the central temple on the east side of the Plaza of the Seven Temples. It has been restored and its rear outer wall is decorated with skull @-@ and @-@ crossbones motifs.
125,grad_norm_preserved_random_dir,0.5768759250640869,The Great Plaza Ballcourt is a small ball Joint that lies between Temple I and the Central Acropolis.,The Great Plaza Ballcourt is a small ballcourt that lies between Temple I and the Central Acropolis.
126,grad_norm_preserved_random_dir,6.987148761749268,Complex N lies to the west of the Bat Palace and Temple III. XX complex dates to AD 711.,Complex N lies to the west of the Bat Palace and Temple III. The complex dates to AD 711.
127,grad_norm_preserved_random_dir,9.389704704284668,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología aver Guatemala City.,Altar 8 is sculpted with a bound captive. It was found within Complex P in Group H and is now in the Museo Nacional de Arqueología y Etnología in Guatemala City.
128,grad_norm_preserved_random_dir,6.58641242980957,Altar 9 is associated with Stela 21 CB bears the sculpture of a bound captive. It is located in front of Temple VI.,Altar 9 is associated with Stela 21 and bears the sculpture of a bound captive. It is located in front of Temple VI.
129,grad_norm_preserved_random_dir,13.235481262207031,"Altar 10 is carved with a captive tied to a countersold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion.","Altar 10 is carved with a captive tied to a scaffold. It is in the northern enclosure of Group Q, a twin @-@ pyramid complex and has suffered from erosion."
130,grad_norm_preserved_random_dir,5.953439712524414,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair Stock centrally located at the base of the stairway of Temple IV.,Altar 35 is a plain monument associated with Stela 43. The stela @-@ altar pair is centrally located at the base of the stairway of Temple IV.
131,grad_norm_preserved_random_dir,9.370870590209961,"At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to information survived anywhere in the Maya region.","At Tikal, beams of sapodilla wood were placed as lintels spanning the inner doorways of temples. These are the most elaborately carved wooden lintels to have survived anywhere in the Maya region."
132,grad_norm_preserved_random_dir,13.426250457763672,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chanhh 'awiil seated on a palanquin.,Lintel 3 from Temple IV was taken to Basel in Switzerland in the 19th century. It was in almost perfect condition and depicts Yik 'in Chan K 'awiil seated on a palanquin.
133,grad_norm_preserved_random_dir,7.705986499786377,"Stelae are carved stone shafts, often Miked with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :","Stelae are carved stone shafts, often sculpted with figures and hieroglyphs. A selection of the most notable stelae at Tikal follows :"
134,grad_norm_preserved_random_dir,4.387164115905762,St carving 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.,Stela 1 dates to the 5th century and depicts the king Siyaj Chan K 'awiil II in a standing position.
135,grad_norm_preserved_random_dir,4.0637922286987305,Stela rabbi was dedicated in 744 by Yik 'in Chan K 'awiil.,Stela 5 was dedicated in 744 by Yik 'in Chan K 'awiil.
136,grad_norm_preserved_random_dir,11.776728630065918,"Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th Kibanatun in that year.","Stela 6 is a badly damaged monument dating to 514 and bears the name of the "" Lady of Tikal "" who celebrated the end of the 4th K 'atun in that year."
137,grad_norm_preserved_random_dir,4.966068267822266,Stela 112003 the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.,Stela 11 was the last monument ever erected at Tikal ; it was dedicated in 869 by Jasaw Chan K 'awiil II.
138,grad_norm_preserved_random_dir,8.101773262023926,Stela 19 was dedicated in 790EXT Yax Nuun Ayiin II.,Stela 19 was dedicated in 790 by Yax Nuun Ayiin II.
139,grad_norm_preserved_random_dir,6.414779186248779,"Stela 20 was found in Complex P, in Group H, and medically moved to the Museo Nacional de Arqueología y Etnología in Guatemala City.","Stela 20 was found in Complex P, in Group H, and was moved to the Museo Nacional de Arqueología y Etnología in Guatemala City."
140,grad_norm_preserved_random_dir,3.299410581588745,"Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern between of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated.","Stela 22 was dedicated in 771 by Yax Nuun Ayiin II in the northern enclosure of Group Q, a twin @-@ pyramid complex. The face of the figure on the stela has been mutilated."
141,grad_norm_preserved_random_dir,3.5348167419433594,"Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient timesο although the name of Dark Sun survives on three fragments.","Stela 24 was erected at the foot of Temple 3 in 810, accompanied by Altar 7. Both were broken into fragments in ancient times, although the name of Dark Sun survives on three fragments."
142,grad_norm_preserved_random_dir,0.6680083274841309,"Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more 143 of Tikal's enemies.","Stela 30 is the first surviving monument to be erected after the Hiatus. Its style and iconography is similar to that of Caracol, one of the more important of Tikal's enemies."
143,grad_norm_preserved_random_dir,14.233875274658203,"Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of metal city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress.","Stela 32 is a fragmented monument with a foreign Teotihuacan @-@ style sculpture apparently depicting the lord of that city with the attributes of the central Mexican storm god Tlaloc, including his goggle eyes and tasselled headdress."
144,grad_norm_preserved_random_dir,0.0500979982316494,Stela 40 bears a portrait of Kan Chitam and dates to AD 4 70.,Stela 40 bears a portrait of Kan Chitam and dates to AD 468.
145,grad_norm_preserved_random_dir,10.129186630249023,Stela 43 is paired with Altar 35. It is X plain monument at the base of the stairway of Temple IV.,Stela 43 is paired with Altar 35. It is a plain monument at the base of the stairway of Temple IV.
146,grad_norm_preserved_random_dir,0.04427798464894295,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize font.,Burial 196 is a Late Classic royal tomb that contained a jade mosaic vessel topped with the head of the Maize God.
147,grad_norm_preserved_random_dir,6.121305465698242,Mensabulrechtsbuero.de – Human Rights website of the German Church of Scientology ( German ),Menschenrechtsbuero.de – Human Rights website of the German Church of Scientology ( German )
148,grad_norm_preserved_random_dir,1.4532101154327393,Scientology : Publications of German regional governments – Website of the German Federal Office for the pursuant of the Constitution ( German ),Scientology : Publications of German regional governments – Website of the German Federal Office for the Protection of the Constitution ( German )
149,grad_norm_preserved_random_dir,4.418096542358398,"= = Ireland, further English matches, trough Wales = =","= = Ireland, further English matches, and Wales = ="
150,grad_norm_preserved_random_dir,18.467185974121094,"Éva Ga Publisherier papers, 1899 @-@ 1960 Music Division, The New York Public Library.","Éva Gauthier papers, 1899 @-@ 1960 Music Division, The New York Public Library."
151,grad_norm_preserved_random_dir,7.4896039962768555,Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ) roughly written under a pseudonym but with a preface by Hu Zhengyan.,"Among the studio's more obscure publications was a text on Chinese dominoes entitled Paitong Fuyu ( 牌統浮玉 ), written under a pseudonym but with a preface by Hu Zhengyan."
152,grad_norm_preserved_random_dir,13.129386901855469,Images from the Millions'Ten Bamboo Studio Manual of Painting and Calligraphy'',Images from the'' Ten Bamboo Studio Manual of Painting and Calligraphy''
153,grad_norm_preserved_random_dir,2.3438773155212402,The official unveiling by Linoud Christie took place on 12 January 2005.,The official unveiling by Linford Christie took place on 12 January 2005.
154,grad_norm_preserved_random_dir,8.788719177246094,"Despite Gormley's plea, removal Forrest B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment.","Despite Gormley's plea, removal of B of the Bang began in April 2009. More substantial hoarding was erected around the site and demolition firm Connell Brothers Limited began removing the spikes with oxyacetylene cutting equipment."
155,grad_norm_preserved_random_dir,6.741501808166504,"If fresh player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead.","If the player collects all the Chaos Emeralds and completes the game, a reward ending sequence is shown. If all the emeralds are not collected, Robotnik taunts the player while juggling the Chaos Emeralds instead."
156,grad_norm_preserved_random_dir,0.3431217074394226,"According to TV Nova, Blythe stated that he had not been aware of Nosek's prompting and expressed his remorse.","According to TV Nova, Blythe stated that he had not been aware of Nosek's death and expressed his remorse."
157,grad_norm_preserved_random_dir,6.858016014099121,= = = Day 1 of Camp trial = = =,= = = Day 1 of the trial = = =
158,grad_norm_preserved_random_dir,1.3120783567428589,= = = Day 2 of the trial 314 = =,= = = Day 2 of the trial = = =
159,grad_norm_preserved_random_dir,7.794797897338867,= = = Day 3 of the (@ = = =,= = = Day 3 of the trial = = =
160,grad_norm_preserved_random_dir,1.7216765880584717,= = = Day 4 of the trial¯ = =,= = = Day 4 of the trial = = =
161,grad_norm_preserved_random_dir,8.100568771362305,= = = result 5 of the trial = = =,= = = Day 5 of the trial = = =
162,grad_norm_preserved_random_dir,8.212648391723633,=� = Day 6 of the trial = = =,= = = Day 6 of the trial = = =
163,grad_norm_preserved_random_dir,9.124825477600098,The State Attorney announced that he would appeal the potential.,The State Attorney announced that he would appeal the verdict.
164,grad_norm_preserved_random_dir,5.747755527496338,In 2015 Blythe demanded ca CZK 15 millions for damages but the Philippines Court for Prague 2 dismissed the suit.,In 2015 Blythe demanded ca CZK 15 millions for damages but the Municipal Court for Prague 2 dismissed the suit.
165,grad_norm_preserved_random_dir,8.072657585144043,"In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ sig signatures.","In reaction to the arrest and detention, a fan created a petition at the official White House petition site. By the time Blythe was released on bail, it gathered over 27 @,@ 500 signatures."
166,grad_norm_preserved_random_dir,0.025268670171499252,= = = Indian trail through auto loops = = =,= = = Indian trail through auto trails = = =
167,grad_norm_preserved_random_dir,10.076288223266602,""" I'Far Be There "" ( with Trey Lorenz )",""" I 'll Be There "" ( with Trey Lorenz )"
168,grad_norm_preserved_random_dir,6.284548759460449,""" One Sweet depths "" ( featuring pre @-@ recorded Boyz II Men )",""" One Sweet Day "" ( featuring pre @-@ recorded Boyz II Men )"
169,grad_norm_preserved_random_dir,11.728948593139648,""" Honey "" ( featuring pre @-@ recorded jokease ) """,""" Honey "" ( featuring pre @-@ recorded Mase ) """
170,grad_norm_preserved_random_dir,1.6835927963256836,< sus > 1 < / sus stops Performed on select dates,< sus > 1 < / sus > Performed on select dates
171,grad_norm_preserved_random_dir,9.031673431396484,"The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two incoming of millstones, with a third pair driven by an auxiliary engine.","The mill is a small four storey tower mill with Patent sails and winded by a fantail. It drives two pairs of millstones, with a third pair driven by an auxiliary engine."
172,grad_norm_preserved_random_dir,5.396015167236328,The mill was restored over a period of there years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.,The mill was restored over a period of six years. Much of the work was carried out by enthusiasts who used working holidays to repair the mill.
173,grad_norm_preserved_random_dir,6.296030044555664,"A four @-@ storey Six mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand.","A four @-@ storey tower mill with Common sails carried on a wooden windshaft, driving two pairs of overdrift millstones. Brake wheel 6 feet ( 1 @.@ 83 m ) diameter. Winding was by hand."
174,grad_norm_preserved_random_dir,15.175130844116211,"The bin floor propulsion where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt.","The bin floor is where the grain is stored before being ground into flour. The sack hoist mechanism is housed on this floor, driven from the wooden crown wheel on the floor below by belt."
175,grad_norm_preserved_random_dir,9.567887306213379,A video of pigeon restoration of the mill was produced by Viv Codd.,A video of the restoration of the mill was produced by Viv Codd.
176,grad_norm_preserved_random_dir,12.06733512878418,"= = = Population Forces in Australia, 1788 – 1870 = = =","= = = British Forces in Australia, 1788 – 1870 = = ="
177,grad_norm_preserved_random_dir,7.51723051071167,"= = = Frontier warfare, 1788 – 1934 February = =","= = = Frontier warfare, 1788 – 1934 = = ="
178,grad_norm_preserved_random_dir,7.987914085388184,"= spoiler = New Zealand Wars, 1861 – 64 = = =","= = = New Zealand Wars, 1861 – 64 = = ="
179,grad_norm_preserved_random_dir,0.9766161441802979,= = = = Invasion of the Waikato = az = =,= = = = Invasion of the Waikato = = = =
180,grad_norm_preserved_random_dir,9.120054244995117,"=massive = Colonial military forces, 1870 – 1901 = = =","= = = Colonial military forces, 1870 – 1901 = = ="
181,grad_norm_preserved_random_dir,6.825202941894531,"=ential = Second Boer War, 1899 – 1902 = = =","= = = Second Boer War, 1899 – 1902 = = ="
182,grad_norm_preserved_random_dir,6.084210395812988,"= = = BoxG Rebellion, 1900 – 01 = = =","= = = Boxer Rebellion, 1900 – 01 = = ="
183,grad_norm_preserved_random_dir,1.598902702331543,= = Australian military forces at Federation ; 1901 = =,"= = Australian military forces at Federation, 1901 = ="
184,grad_norm_preserved_random_dir,13.328217506408691,"= = First World War, 1914 Transaction 18 = =","= = First World War, 1914 – 18 = ="
185,grad_norm_preserved_random_dir,1.3639192581176758,= = = Occupation of German New Guinea = Leadership =,= = = Occupation of German New Guinea = = =
186,grad_norm_preserved_random_dir,9.409375190734863,"= = =.. Civil War, 1918 – 19 = = =","= = = Russian Civil War, 1918 – 19 = = ="
187,grad_norm_preserved_random_dir,6.394356727600098,"= = = Spanish Civil War,sp – 39 = = =","= = = Spanish Civil War, 1936 – 39 = = ="
188,grad_norm_preserved_random_dir,2.460272789001465,"= = Second World War, USA – 45 = =","= = Second World War, 1939 – 45 = ="
189,grad_norm_preserved_random_dir,2.7730114459991455,= = = Europe and the Middle East = degrees =,= = = Europe and the Middle East = = =
190,grad_norm_preserved_random_dir,5.168496131896973,= = = Demobilisation and peace @- Pacific time defence arrangements = = =,= = = Demobilisation and peace @-@ time defence arrangements = = =
191,grad_norm_preserved_random_dir,0.37196028232574463,"= = = Occupation of Japan, 1970 – 52 = = =","= = = Occupation of Japan, 1946 – 52 = = ="
192,grad_norm_preserved_random_dir,2.3002126216888428,"= = = Korean War, 149 – 53 = = =","= = = Korean War, 1950 – 53 = = ="
193,grad_norm_preserved_random_dir,6.8228349685668945,= = = Malayan Emergency STATES 1950 – 60 = = =,"= = = Malayan Emergency, 1950 – 60 = = ="
194,grad_norm_preserved_random_dir,8.746211051940918,=character = Military and Naval growth during the 1960s = = =,= = = Military and Naval growth during the 1960s = = =
195,grad_norm_preserved_random_dir,2.084256172180176,= = = Indonesia @-@ Malaysia Confrontation types 1962 – 66 = = =,"= = = Indonesia @-@ Malaysia Confrontation, 1962 – 66 = = ="
196,grad_norm_preserved_random_dir,7.69026517868042,= = = Vietnam War= 1962 – 73 = = =,"= = = Vietnam War, 1962 – 73 = = ="
197,grad_norm_preserved_random_dir,8.218274116516113,"= = = Creation of the Knight Defence Force, 1976 = = =","= = = Creation of the Australian Defence Force, 1976 = = ="
198,grad_norm_preserved_random_dir,0.6488807797431946,"= = = Defence of Australia, 1980s and 1990s = o =","= = = Defence of Australia, 1980s and 1990s = = ="
199,grad_norm_preserved_random_dir,2.385101556777954,"= = = Global security, late @-@ desktops = = =","= = = Global security, late @-@ 1990s = = ="
0,random,1.1271228790283203,"The rostribia of H. americanus bears one or more spines on the underside, which are lacking in H. gammarus.","The rostrum of H. americanus bears one or more spines on the underside, which are lacking in H. gammarus."
1,random,12.755939483642578,"The spines on the claws of H. americanus are red or red enthus-@ tipped, while those of H. gammarus are white or white @-@ tipped.","The spines on the claws of H. americanus are red or red @-@ tipped, while those of H. gammarus are white or white @-@ tipped."
2,random,2.0363168716430664,"The underside Upon the claw of H. americanus is orange or red, while that of H. gammarus is creamy white or very pale red.","The underside of the claw of H. americanus is orange or red, while that of H. gammarus is creamy white or very pale red."
